case,event,startTime,completeTime,REG_DATE,AMOUNT_REQ,resource,position,sT,cT,eventpos,case_index
180403,W_Nabellen offertes,2011/11/11 13:36:45.858,2011/11/11 13:36:58.399,2011/10/27 21:28:15.890,7000,11259,12,1321011405.858,1321011418.399,W_Nabellen offertes-12,28399
180403,O_SENT_BACK,2011/11/11 13:36:56.873,2011/11/11 13:36:56.873,2011/10/27 21:28:15.890,7000,11259,13,1321011416.873,1321011416.873,O_SENT_BACK-13,28400
180403,W_Valideren aanvraag,2011/11/15 10:20:28.250,2011/11/15 10:47:22.366,2011/10/27 21:28:15.890,7000,10609,14,1321345228.25,1321346842.366,W_Valideren aanvraag-14,28401
180403,A_REGISTERED,2011/11/15 10:47:15.634,2011/11/15 10:47:15.634,2011/10/27 21:28:15.890,7000,10609,15,1321346835.634,1321346835.634,A_REGISTERED-15,28402
180403,A_APPROVED,2011/11/15 10:47:15.634,2011/11/15 10:47:15.634,2011/10/27 21:28:15.890,7000,10609,16,1321346835.634,1321346835.634,A_APPROVED-16,28403
180403,A_ACTIVATED,2011/11/15 10:47:15.634,2011/11/15 10:47:15.634,2011/10/27 21:28:15.890,7000,10609,17,1321346835.634,1321346835.634,A_ACTIVATED-17,28404
180403,O_ACCEPTED,2011/11/15 10:47:15.634,2011/11/15 10:47:15.634,2011/10/27 21:28:15.890,7000,10609,18,1321346835.634,1321346835.634,O_ACCEPTED-18,28405
185141,A_SUBMITTED,2011/11/14 12:15:14.293,2011/11/14 12:15:14.293,2011/11/14 12:15:14.293,10000,112,1,1321265714.293,1321265714.293,A_SUBMITTED-1,47594
185141,A_PARTLYSUBMITTED,2011/11/14 12:15:14.778,2011/11/14 12:15:14.778,2011/11/14 12:15:14.293,10000,112,2,1321265714.778,1321265714.778,A_PARTLYSUBMITTED-2,47595
185141,A_PREACCEPTED,2011/11/14 12:16:01.984,2011/11/14 12:16:01.984,2011/11/14 12:15:14.293,10000,112,3,1321265761.984,1321265761.984,A_PREACCEPTED-3,47596
185141,W_Completeren aanvraag,2011/11/14 13:08:58.181,2011/11/14 13:17:53.970,2011/11/14 12:15:14.293,10000,10910,4,1321268938.181,1321269473.97,W_Completeren aanvraag-4,47597
185141,A_ACCEPTED,2011/11/14 13:17:35.031,2011/11/14 13:17:35.031,2011/11/14 12:15:14.293,10000,10910,5,1321269455.031,1321269455.031,A_ACCEPTED-5,47598
185141,A_FINALIZED,2011/11/14 13:17:51.187,2011/11/14 13:17:51.187,2011/11/14 12:15:14.293,10000,10910,6,1321269471.187,1321269471.187,A_FINALIZED-6,47599
185141,O_SELECTED,2011/11/14 13:17:51.187,2011/11/14 13:17:51.187,2011/11/14 12:15:14.293,10000,10910,7,1321269471.187,1321269471.187,O_SELECTED-7,47600
185141,O_CREATED,2011/11/14 13:17:52.620,2011/11/14 13:17:52.620,2011/11/14 12:15:14.293,10000,10910,8,1321269472.62,1321269472.62,O_CREATED-8,47601
185141,O_SENT,2011/11/14 13:17:52.646,2011/11/14 13:17:52.646,2011/11/14 12:15:14.293,10000,10910,9,1321269472.646,1321269472.646,O_SENT-9,47602
185141,W_Nabellen offertes,2011/11/21 16:16:40.320,2011/11/21 16:18:42.109,2011/11/14 12:15:14.293,10000,11201,10,1321885000.32,1321885122.109,W_Nabellen offertes-10,47603
185141,W_Nabellen offertes,2011/11/22 17:11:40.810,2011/11/22 17:14:37.788,2011/11/14 12:15:14.293,10000,10909,11,1321974700.81,1321974877.788,W_Nabellen offertes-11,47604
185141,W_Nabellen offertes,2011/11/24 21:00:30.292,2011/11/24 21:01:31.664,2011/11/14 12:15:14.293,10000,10861,12,1322161230.292,1322161291.664,W_Nabellen offertes-12,47605
185141,W_Nabellen offertes,2011/11/25 19:12:36.971,2011/11/25 19:13:48.665,2011/11/14 12:15:14.293,10000,11203,13,1322241156.971,1322241228.665,W_Nabellen offertes-13,47606
185141,W_Nabellen offertes,2011/11/28 16:32:03.880,2011/11/28 16:33:03.833,2011/11/14 12:15:14.293,10000,11203,14,1322490723.88,1322490783.833,W_Nabellen offertes-14,47607
185141,W_Nabellen offertes,2011/11/29 15:59:16.186,2011/11/29 16:00:02.856,2011/11/14 12:15:14.293,10000,11121,15,1322575156.186,1322575202.856,W_Nabellen offertes-15,47608
185141,W_Nabellen offertes,2011/11/29 21:13:40.380,2011/11/29 21:15:09.296,2011/11/14 12:15:14.293,10000,11121,16,1322594020.38,1322594109.296,W_Nabellen offertes-16,47609
185141,W_Nabellen offertes,2011/11/30 12:06:13.682,2011/11/30 12:06:29.694,2011/11/14 12:15:14.293,10000,11259,17,1322647573.682,1322647589.694,W_Nabellen offertes-17,47610
185141,O_SENT_BACK,2011/11/30 12:06:27.875,2011/11/30 12:06:27.875,2011/11/14 12:15:14.293,10000,11259,18,1322647587.875,1322647587.875,O_SENT_BACK-18,47611
185141,W_Valideren aanvraag,2011/12/05 11:06:52.228,2011/12/05 11:37:41.424,2011/11/14 12:15:14.293,10000,10138,19,1323076012.228,1323077861.424,W_Valideren aanvraag-19,47612
185141,O_DECLINED,2011/12/05 11:37:37.301,2011/12/05 11:37:37.301,2011/11/14 12:15:14.293,10000,10138,20,1323077857.301,1323077857.301,O_DECLINED-20,47613
185141,A_DECLINED,2011/12/05 11:37:37.301,2011/12/05 11:37:37.301,2011/11/14 12:15:14.293,10000,10138,21,1323077857.301,1323077857.301,A_DECLINED-21,47614
210383,A_SUBMITTED,2012/02/17 14:58:30.172,2012/02/17 14:58:30.172,2012/02/17 14:58:30.172,6400,112,1,1329483510.172,1329483510.172,A_SUBMITTED-1,150170
210383,A_PARTLYSUBMITTED,2012/02/17 14:58:30.629,2012/02/17 14:58:30.629,2012/02/17 14:58:30.172,6400,112,2,1329483510.629,1329483510.629,A_PARTLYSUBMITTED-2,150171
210383,W_Afhandelen leads,2012/02/17 16:25:08.415,2012/02/17 16:26:24.334,2012/02/17 14:58:30.172,6400,11019,3,1329488708.415,1329488784.334,W_Afhandelen leads-3,150172
210383,A_DECLINED,2012/02/17 16:26:20.162,2012/02/17 16:26:20.162,2012/02/17 14:58:30.172,6400,11019,4,1329488780.162,1329488780.162,A_DECLINED-4,150173
190399,A_SUBMITTED,2011/12/01 12:51:49.550,2011/12/01 12:51:49.550,2011/12/01 12:51:49.550,7000,112,1,1322736709.55,1322736709.55,A_SUBMITTED-1,66555
190399,A_PARTLYSUBMITTED,2011/12/01 12:51:50.133,2011/12/01 12:51:50.133,2011/12/01 12:51:49.550,7000,112,2,1322736710.133,1322736710.133,A_PARTLYSUBMITTED-2,66556
190399,W_Afhandelen leads,2011/12/01 13:36:12.107,2011/12/01 13:37:49.084,2011/12/01 12:51:49.550,7000,112,3,1322739372.107,1322739469.084,W_Afhandelen leads-3,66557
190399,A_DECLINED,2011/12/01 13:37:45.832,2011/12/01 13:37:45.832,2011/12/01 12:51:49.550,7000,11120,4,1322739465.832,1322739465.832,A_DECLINED-4,66558
190351,A_SUBMITTED,2011/12/01 10:41:40.075,2011/12/01 10:41:40.075,2011/12/01 10:41:40.074,5000,112,1,1322728900.075,1322728900.075,A_SUBMITTED-1,66288
190351,A_PARTLYSUBMITTED,2011/12/01 10:41:41.507,2011/12/01 10:41:41.507,2011/12/01 10:41:40.074,5000,112,2,1322728901.507,1322728901.507,A_PARTLYSUBMITTED-2,66289
190351,W_Afhandelen leads,2011/12/01 11:06:44.251,2011/12/01 11:07:38.262,2011/12/01 10:41:40.074,5000,10910,3,1322730404.251,1322730458.262,W_Afhandelen leads-3,66290
190351,A_PREACCEPTED,2011/12/01 11:07:36.923,2011/12/01 11:07:36.923,2011/12/01 10:41:40.074,5000,10910,4,1322730456.923,1322730456.923,A_PREACCEPTED-4,66291
190351,W_Completeren aanvraag,2011/12/01 12:48:22.531,2011/12/01 12:48:39.880,2011/12/01 10:41:40.074,5000,11179,5,1322736502.531,1322736519.88,W_Completeren aanvraag-5,66292
190351,W_Completeren aanvraag,2011/12/01 14:43:24.565,2011/12/01 14:53:22.274,2011/12/01 10:41:40.074,5000,11179,6,1322743404.565,1322744002.274,W_Completeren aanvraag-6,66293
190351,W_Completeren aanvraag,2011/12/01 15:49:51.625,2011/12/01 15:57:34.751,2011/12/01 10:41:40.074,5000,11179,7,1322747391.625,1322747854.751,W_Completeren aanvraag-7,66294
190351,A_DECLINED,2011/12/01 15:57:30.768,2011/12/01 15:57:30.768,2011/12/01 10:41:40.074,5000,11120,8,1322747850.768,1322747850.768,A_DECLINED-8,66295
191851,A_SUBMITTED,2011/12/07 10:37:49.562,2011/12/07 10:37:49.562,2011/12/07 10:37:49.561,3500,112,1,1323247069.562,1323247069.562,A_SUBMITTED-1,72927
191851,A_PARTLYSUBMITTED,2011/12/07 10:37:49.651,2011/12/07 10:37:49.651,2011/12/07 10:37:49.561,3500,112,2,1323247069.651,1323247069.651,A_PARTLYSUBMITTED-2,72928
191851,A_DECLINED,2011/12/07 10:38:24.372,2011/12/07 10:38:24.372,2011/12/07 10:37:49.561,3500,112,3,1323247104.372,1323247104.372,A_DECLINED-3,72929
174725,A_SUBMITTED,2011/10/05 13:57:48.473,2011/10/05 13:57:48.473,2011/10/05 13:57:48.473,20000,112,1,1317815868.473,1317815868.473,A_SUBMITTED-1,4681
174725,A_PARTLYSUBMITTED,2011/10/05 13:57:48.628,2011/10/05 13:57:48.628,2011/10/05 13:57:48.473,20000,112,2,1317815868.628,1317815868.628,A_PARTLYSUBMITTED-2,4682
174725,A_DECLINED,2011/10/05 13:58:24.563,2011/10/05 13:58:24.563,2011/10/05 13:57:48.473,20000,112,3,1317815904.563,1317815904.563,A_DECLINED-3,4683
199585,A_SUBMITTED,2012/01/10 15:36:57.288,2012/01/10 15:36:57.288,2012/01/10 15:36:57.288,35000,112,1,1326202617.288,1326202617.288,A_SUBMITTED-1,105729
199585,A_PARTLYSUBMITTED,2012/01/10 15:36:57.559,2012/01/10 15:36:57.559,2012/01/10 15:36:57.288,35000,112,2,1326202617.559,1326202617.559,A_PARTLYSUBMITTED-2,105730
199585,A_PREACCEPTED,2012/01/10 15:37:29.439,2012/01/10 15:37:29.439,2012/01/10 15:36:57.288,35000,112,3,1326202649.439,1326202649.439,A_PREACCEPTED-3,105731
199585,W_Completeren aanvraag,2012/01/10 16:12:53.976,2012/01/10 16:28:53.284,2012/01/10 15:36:57.288,35000,10889,4,1326204773.976,1326205733.284,W_Completeren aanvraag-4,105732
199585,A_DECLINED,2012/01/10 16:28:50.053,2012/01/10 16:28:50.053,2012/01/10 15:36:57.288,35000,10889,5,1326205730.053,1326205730.053,A_DECLINED-5,105733
183073,A_SUBMITTED,2011/11/08 14:25:13.034,2011/11/08 14:25:13.034,2011/11/08 14:25:13.034,6000,112,1,1320755113.034,1320755113.034,A_SUBMITTED-1,39999
183073,A_PARTLYSUBMITTED,2011/11/08 14:25:13.262,2011/11/08 14:25:13.262,2011/11/08 14:25:13.034,6000,112,2,1320755113.262,1320755113.262,A_PARTLYSUBMITTED-2,40000
183073,A_DECLINED,2011/11/08 14:25:50.095,2011/11/08 14:25:50.095,2011/11/08 14:25:13.034,6000,112,3,1320755150.095,1320755150.095,A_DECLINED-3,40001
207331,A_SUBMITTED,2012/02/07 23:45:06.468,2012/02/07 23:45:06.468,2012/02/07 23:45:06.468,7500,112,1,1328651106.468,1328651106.468,A_SUBMITTED-1,138673
207331,A_PARTLYSUBMITTED,2012/02/07 23:45:06.615,2012/02/07 23:45:06.615,2012/02/07 23:45:06.468,7500,112,2,1328651106.615,1328651106.615,A_PARTLYSUBMITTED-2,138674
207331,A_DECLINED,2012/02/07 23:45:50.947,2012/02/07 23:45:50.947,2012/02/07 23:45:06.468,7500,112,3,1328651150.947,1328651150.947,A_DECLINED-3,138675
202563,A_SUBMITTED,2012/01/20 14:31:33.387,2012/01/20 14:31:33.387,2012/01/20 14:31:33.387,35000,112,1,1327062693.387,1327062693.387,A_SUBMITTED-1,117832
202563,A_PARTLYSUBMITTED,2012/01/20 14:31:34.069,2012/01/20 14:31:34.069,2012/01/20 14:31:33.387,35000,112,2,1327062694.069,1327062694.069,A_PARTLYSUBMITTED-2,117833
202563,W_Afhandelen leads,2012/01/20 14:44:55.122,2012/01/20 14:48:10.028,2012/01/20 14:31:33.387,35000,11000,3,1327063495.122,1327063690.028,W_Afhandelen leads-3,117834
202563,A_PREACCEPTED,2012/01/20 14:48:08.788,2012/01/20 14:48:08.788,2012/01/20 14:31:33.387,35000,11000,4,1327063688.788,1327063688.788,A_PREACCEPTED-4,117835
202563,W_Completeren aanvraag,2012/01/20 17:29:32.668,2012/01/20 17:42:04.591,2012/01/20 14:31:33.387,35000,11121,5,1327073372.668,1327074124.591,W_Completeren aanvraag-5,117836
202563,A_ACCEPTED,2012/01/20 17:37:44.998,2012/01/20 17:37:44.998,2012/01/20 14:31:33.387,35000,11121,6,1327073864.998,1327073864.998,A_ACCEPTED-6,117837
202563,A_FINALIZED,2012/01/20 17:42:01.831,2012/01/20 17:42:01.831,2012/01/20 14:31:33.387,35000,11121,7,1327074121.831,1327074121.831,A_FINALIZED-7,117838
202563,O_SELECTED,2012/01/20 17:42:01.831,2012/01/20 17:42:01.831,2012/01/20 14:31:33.387,35000,11121,8,1327074121.831,1327074121.831,O_SELECTED-8,117839
202563,O_CREATED,2012/01/20 17:42:02.949,2012/01/20 17:42:02.949,2012/01/20 14:31:33.387,35000,11121,9,1327074122.949,1327074122.949,O_CREATED-9,117840
202563,O_SENT,2012/01/20 17:42:02.995,2012/01/20 17:42:02.995,2012/01/20 14:31:33.387,35000,11121,10,1327074122.995,1327074122.995,O_SENT-10,117841
202563,W_Nabellen offertes,2012/01/24 15:41:00.430,2012/01/24 15:45:23.527,2012/01/20 14:31:33.387,35000,10913,11,1327412460.43,1327412723.527,W_Nabellen offertes-11,117842
202563,W_Nabellen offertes,2012/01/26 11:50:31.701,2012/01/26 11:51:04.171,2012/01/20 14:31:33.387,35000,11049,12,1327571431.701,1327571464.171,W_Nabellen offertes-12,117843
202563,O_SENT_BACK,2012/01/26 11:51:01.972,2012/01/26 11:51:01.972,2012/01/20 14:31:33.387,35000,11049,13,1327571461.972,1327571461.972,O_SENT_BACK-13,117844
202563,W_Valideren aanvraag,2012/02/01 11:35:21.277,2012/02/01 11:53:30.148,2012/01/20 14:31:33.387,35000,10629,14,1328088921.277,1328090010.148,W_Valideren aanvraag-14,117845
202563,W_Nabellen incomplete dossiers,2012/02/01 11:53:58.403,2012/02/01 12:01:57.304,2012/01/20 14:31:33.387,35000,10629,15,1328090038.403,1328090517.304,W_Nabellen incomplete dossiers-15,117846
202563,W_Nabellen incomplete dossiers,2012/02/01 16:11:02.717,2012/02/01 16:13:39.034,2012/01/20 14:31:33.387,35000,11000,16,1328105462.717,1328105619.034,W_Nabellen incomplete dossiers-16,117847
202563,W_Nabellen incomplete dossiers,2012/02/01 19:44:28.572,2012/02/01 19:44:30.688,2012/01/20 14:31:33.387,35000,10881,17,1328118268.572,1328118270.688,W_Nabellen incomplete dossiers-17,117848
202563,W_Nabellen incomplete dossiers,2012/02/01 19:55:18.970,2012/02/01 19:58:59.794,2012/01/20 14:31:33.387,35000,10881,18,1328118918.97,1328119139.794,W_Nabellen incomplete dossiers-18,117849
202563,W_Nabellen incomplete dossiers,2012/02/02 14:00:12.665,2012/02/02 14:00:44.561,2012/01/20 14:31:33.387,35000,10899,19,1328184012.665,1328184044.561,W_Nabellen incomplete dossiers-19,117850
202563,W_Valideren aanvraag,2012/02/02 14:54:05.960,2012/02/02 15:00:08.280,2012/01/20 14:31:33.387,35000,10629,20,1328187245.96,1328187608.28,W_Valideren aanvraag-20,117851
202563,W_Valideren aanvraag,2012/02/02 16:01:05.390,2012/02/02 16:08:30.466,2012/01/20 14:31:33.387,35000,10972,21,1328191265.39,1328191710.466,W_Valideren aanvraag-21,117852
202563,W_Valideren aanvraag,2012/02/02 16:08:49.362,2012/02/02 16:12:37.478,2012/01/20 14:31:33.387,35000,10629,22,1328191729.362,1328191957.478,W_Valideren aanvraag-22,117853
202563,O_ACCEPTED,2012/02/02 16:12:28.537,2012/02/02 16:12:28.537,2012/01/20 14:31:33.387,35000,10629,23,1328191948.537,1328191948.537,O_ACCEPTED-23,117854
202563,A_REGISTERED,2012/02/02 16:12:28.537,2012/02/02 16:12:28.537,2012/01/20 14:31:33.387,35000,10629,24,1328191948.537,1328191948.537,A_REGISTERED-24,117855
202563,A_APPROVED,2012/02/02 16:12:28.537,2012/02/02 16:12:28.537,2012/01/20 14:31:33.387,35000,10629,25,1328191948.537,1328191948.537,A_APPROVED-25,117856
202563,A_ACTIVATED,2012/02/02 16:12:28.537,2012/02/02 16:12:28.537,2012/01/20 14:31:33.387,35000,10629,26,1328191948.537,1328191948.537,A_ACTIVATED-26,117857
202971,A_SUBMITTED,2012/01/22 14:17:01.488,2012/01/22 14:17:01.488,2012/01/22 14:17:01.487,12000,112,1,1327234621.488,1327234621.488,A_SUBMITTED-1,119495
202971,A_PARTLYSUBMITTED,2012/01/22 14:17:01.670,2012/01/22 14:17:01.670,2012/01/22 14:17:01.487,12000,112,2,1327234621.67,1327234621.67,A_PARTLYSUBMITTED-2,119496
202971,W_Afhandelen leads,2012/01/23 10:31:45.105,2012/01/23 10:40:37.092,2012/01/22 14:17:01.487,12000,10889,3,1327307505.105,1327308037.092,W_Afhandelen leads-3,119497
202971,A_PREACCEPTED,2012/01/23 10:40:36.115,2012/01/23 10:40:36.115,2012/01/22 14:17:01.487,12000,10889,4,1327308036.115,1327308036.115,A_PREACCEPTED-4,119498
202971,W_Completeren aanvraag,2012/01/23 16:37:57.110,2012/01/23 16:45:20.504,2012/01/22 14:17:01.487,12000,10932,5,1327329477.11,1327329920.504,W_Completeren aanvraag-5,119499
202971,A_CANCELLED,2012/01/23 16:45:18.489,2012/01/23 16:45:18.489,2012/01/22 14:17:01.487,12000,10932,6,1327329918.489,1327329918.489,A_CANCELLED-6,119500
188965,A_SUBMITTED,2011/11/25 14:54:32.074,2011/11/25 14:54:32.074,2011/11/25 14:54:32.074,10000,112,1,1322225672.074,1322225672.074,A_SUBMITTED-1,60886
188965,A_PARTLYSUBMITTED,2011/11/25 14:54:32.502,2011/11/25 14:54:32.502,2011/11/25 14:54:32.074,10000,112,2,1322225672.502,1322225672.502,A_PARTLYSUBMITTED-2,60887
188965,A_PREACCEPTED,2011/11/25 14:55:07.297,2011/11/25 14:55:07.297,2011/11/25 14:54:32.074,10000,112,3,1322225707.297,1322225707.297,A_PREACCEPTED-3,60888
188965,W_Completeren aanvraag,2011/11/25 15:38:00.837,2011/11/25 15:49:48.849,2011/11/25 14:54:32.074,10000,11169,4,1322228280.837,1322228988.849,W_Completeren aanvraag-4,60889
188965,W_Completeren aanvraag,2011/11/25 16:44:35.799,2011/11/25 16:59:57.890,2011/11/25 14:54:32.074,10000,11169,5,1322232275.799,1322233197.89,W_Completeren aanvraag-5,60890
188965,A_ACCEPTED,2011/11/25 16:55:22.497,2011/11/25 16:55:22.497,2011/11/25 14:54:32.074,10000,11169,6,1322232922.497,1322232922.497,A_ACCEPTED-6,60891
188965,A_FINALIZED,2011/11/25 16:59:55.640,2011/11/25 16:59:55.640,2011/11/25 14:54:32.074,10000,11169,7,1322233195.64,1322233195.64,A_FINALIZED-7,60892
188965,O_SELECTED,2011/11/25 16:59:55.640,2011/11/25 16:59:55.640,2011/11/25 14:54:32.074,10000,11169,8,1322233195.64,1322233195.64,O_SELECTED-8,60893
188965,O_CREATED,2011/11/25 16:59:56.655,2011/11/25 16:59:56.655,2011/11/25 14:54:32.074,10000,11169,9,1322233196.655,1322233196.655,O_CREATED-9,60894
188965,O_SENT,2011/11/25 16:59:56.679,2011/11/25 16:59:56.679,2011/11/25 14:54:32.074,10000,11169,10,1322233196.679,1322233196.679,O_SENT-10,60895
188965,W_Nabellen offertes,2011/12/03 11:27:04.046,2011/12/03 11:29:53.403,2011/11/25 14:54:32.074,10000,10912,11,1322904424.046,1322904593.403,W_Nabellen offertes-11,60896
188965,W_Nabellen offertes,2011/12/06 19:45:32.984,2011/12/06 19:47:41.937,2011/11/25 14:54:32.074,10000,11181,12,1323193532.984,1323193661.937,W_Nabellen offertes-12,60897
188965,A_CANCELLED,2011/12/06 19:47:39.868,2011/12/06 19:47:39.868,2011/11/25 14:54:32.074,10000,11181,13,1323193659.868,1323193659.868,A_CANCELLED-13,60898
188965,O_CANCELLED,2011/12/06 19:47:39.868,2011/12/06 19:47:39.868,2011/11/25 14:54:32.074,10000,11181,14,1323193659.868,1323193659.868,O_CANCELLED-14,60899
206645,A_SUBMITTED,2012/02/05 20:11:24.887,2012/02/05 20:11:24.887,2012/02/05 20:11:24.887,25000,112,1,1328465484.887,1328465484.887,A_SUBMITTED-1,136039
206645,A_PARTLYSUBMITTED,2012/02/05 20:11:25.321,2012/02/05 20:11:25.321,2012/02/05 20:11:24.887,25000,112,2,1328465485.321,1328465485.321,A_PARTLYSUBMITTED-2,136040
206645,A_PREACCEPTED,2012/02/05 20:12:06.255,2012/02/05 20:12:06.255,2012/02/05 20:11:24.887,25000,112,3,1328465526.255,1328465526.255,A_PREACCEPTED-3,136041
206645,W_Completeren aanvraag,2012/02/06 17:16:45.291,2012/02/06 17:26:42.149,2012/02/05 20:11:24.887,25000,10982,4,1328541405.291,1328542002.149,W_Completeren aanvraag-4,136042
206645,A_ACCEPTED,2012/02/06 17:23:47.980,2012/02/06 17:23:47.980,2012/02/05 20:11:24.887,25000,10982,5,1328541827.98,1328541827.98,A_ACCEPTED-5,136043
206645,O_SELECTED,2012/02/06 17:25:52.871,2012/02/06 17:25:52.871,2012/02/05 20:11:24.887,25000,10982,6,1328541952.871,1328541952.871,O_SELECTED-6,136044
206645,A_FINALIZED,2012/02/06 17:25:52.871,2012/02/06 17:25:52.871,2012/02/05 20:11:24.887,25000,10982,7,1328541952.871,1328541952.871,A_FINALIZED-7,136045
206645,O_CREATED,2012/02/06 17:26:40.628,2012/02/06 17:26:40.628,2012/02/05 20:11:24.887,25000,10982,8,1328542000.628,1328542000.628,O_CREATED-8,136046
206645,O_SENT,2012/02/06 17:26:40.662,2012/02/06 17:26:40.662,2012/02/05 20:11:24.887,25000,10982,9,1328542000.662,1328542000.662,O_SENT-9,136047
206645,W_Nabellen offertes,2012/02/13 17:06:53.962,2012/02/13 17:12:22.044,2012/02/05 20:11:24.887,25000,11201,10,1329145613.962,1329145942.044,W_Nabellen offertes-10,136048
206645,W_Nabellen offertes,2012/02/13 19:31:45.185,2012/02/13 19:32:41.880,2012/02/05 20:11:24.887,25000,11201,11,1329154305.185,1329154361.88,W_Nabellen offertes-11,136049
206645,W_Nabellen offertes,2012/02/15 18:50:50.018,2012/02/15 18:50:58.455,2012/02/05 20:11:24.887,25000,10899,12,1329324650.018,1329324658.455,W_Nabellen offertes-12,136050
206645,O_SENT_BACK,2012/02/15 18:50:57.137,2012/02/15 18:50:57.137,2012/02/05 20:11:24.887,25000,10899,13,1329324657.137,1329324657.137,O_SENT_BACK-13,136051
206645,W_Valideren aanvraag,2012/02/16 15:24:41.414,2012/02/16 15:52:12.316,2012/02/05 20:11:24.887,25000,10972,14,1329398681.414,1329400332.316,W_Valideren aanvraag-14,136052
206645,W_Valideren aanvraag,2012/02/16 16:40:34.984,2012/02/17 07:15:05.864,2012/02/05 20:11:24.887,25000,10972,15,1329403234.984,1329455705.864,W_Valideren aanvraag-15,136053
206645,W_Valideren aanvraag,2012/02/17 11:49:18.105,2012/02/17 11:49:36.620,2012/02/05 20:11:24.887,25000,10138,16,1329472158.105,1329472176.62,W_Valideren aanvraag-16,136054
206645,W_Valideren aanvraag,2012/02/17 11:50:29.728,2012/02/17 11:50:46.519,2012/02/05 20:11:24.887,25000,10138,17,1329472229.728,1329472246.519,W_Valideren aanvraag-17,136055
206645,W_Nabellen incomplete dossiers,2012/02/17 11:55:54.179,2012/02/17 12:28:47.907,2012/02/05 20:11:24.887,25000,11169,18,1329472554.179,1329474527.907,W_Nabellen incomplete dossiers-18,136056
206645,W_Nabellen incomplete dossiers,2012/02/17 13:18:29.885,2012/02/17 13:19:49.275,2012/02/05 20:11:24.887,25000,11169,19,1329477509.885,1329477589.275,W_Nabellen incomplete dossiers-19,136057
206645,W_Nabellen incomplete dossiers,2012/02/17 17:49:40.819,2012/02/17 17:50:15.709,2012/02/05 20:11:24.887,25000,11259,20,1329493780.819,1329493815.709,W_Nabellen incomplete dossiers-20,136058
206645,W_Valideren aanvraag,2012/02/20 09:36:42.872,2012/02/20 09:44:20.528,2012/02/05 20:11:24.887,25000,10809,21,1329723402.872,1329723860.528,W_Valideren aanvraag-21,136059
206645,W_Valideren aanvraag,2012/02/20 09:52:52.078,2012/02/20 10:03:31.847,2012/02/05 20:11:24.887,25000,10809,22,1329724372.078,1329725011.847,W_Valideren aanvraag-22,136060
